Date  Time     Hits  Misses   Hit Rate % Hit Pressure1   Pressure2  Pressure3 Pressure4
7/9/2010  1:21:07 PM	244	2223	4%	5%	2.2E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  1:22:47 PM	248	2265	4%	8%	2.2E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  1:24:27 PM	254	2320	6%	10%	2.2E-04	3.4E-07	2.3E+00	9.3E-02
7/9/2010  1:26:08 PM	260	2370	8%	12%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  1:27:48 PM	268	2429	4%	12%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  1:29:28 PM	273	2474	6%	11%	2.2E-04	3.4E-07	2.3E+00	9.3E-02
7/9/2010  1:31:08 PM	278	2524	4%	10%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  1:32:48 PM	280	2579	2%	6%	2.2E-04	3.5E-07	2.3E+00	9.3E-02
7/9/2010  1:34:28 PM	284	2621	2%	6%	2.2E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  1:36:09 PM	289	2663	4%	9%	2.2E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  1:37:48 PM	291	2719	4%	7%	2.2E-04	3.5E-07	2.3E+00	9.4E-02
7/9/2010  1:39:28 PM	296	2762	4%	7%	2.2E-04	3.5E-07	2.3E+00	9.4E-02
7/9/2010  1:41:09 PM	301	2806	6%	11%	2.2E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  1:42:49 PM	304	2853	4%	8%	2.2E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  1:44:29 PM	307	2907	2%	5%	2.2E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  1:46:09 PM	316	2956	10%	11%	2.2E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  1:47:49 PM	322	3005	6%	15%	2.2E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  1:49:29 PM	336	3060	16%	16%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  1:51:08 PM	344	3114	6%	18%	2.2E-04	3.3E-07	2.3E+00	9.5E-02
7/9/2010  1:52:49 PM	345	3165	2%	8%	2.2E-04	2.9E-07	2.3E+00	9.4E-02
7/9/2010  1:54:29 PM	353	3211	10%	9%	2.2E-04	3.6E-07	2.3E+00	9.5E-02
7/9/2010  1:56:09 PM	364	3261	8%	18%	2.2E-04	2.9E-07	2.3E+00	9.4E-02
7/9/2010  1:57:49 PM	368	3310	8%	13%	2.2E-04	3.0E-07	2.3E+00	9.4E-02
7/9/2010  1:59:30 PM	375	3358	6%	11%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  2:01:09 PM	377	3410	4%	8%	2.2E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  2:02:49 PM	383	3453	6%	8%	2.2E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  2:04:30 PM	385	3500	2%	8%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  2:06:10 PM	393	3545	6%	10%	2.2E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  2:07:50 PM	396	3587	4%	11%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  2:09:29 PM	400	3622	4%	8%	2.2E-04	3.2E-07	2.3E+00	9.5E-02
7/9/2010  2:11:10 PM	403	3676	6%	7%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  2:12:50 PM	407	3727	6%	6%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  2:14:30 PM	408	3781	4%	5%	2.2E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  2:16:10 PM	413	3842	10%	6%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  2:17:50 PM	415	3892	4%	7%	2.2E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  2:19:31 PM	417	3933	2%	4%	2.2E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  2:21:11 PM	420	3982	4%	6%	2.2E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  2:22:51 PM	424	4035	8%	7%	2.2E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  2:24:31 PM	430	4089	4%	9%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  2:26:11 PM	435	4133	4%	10%	2.2E-04	3.4E-07	2.3E+00	9.3E-02
7/9/2010  2:27:50 PM	438	4192	8%	6%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  2:29:31 PM	442	4256	8%	7%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  2:31:11 PM	444	4317	6%	5%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  2:32:51 PM	447	4386	6%	5%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  2:34:31 PM	453	4434	6%	9%	2.2E-04	3.6E-07	2.3E+00	9.3E-02
7/9/2010  2:36:11 PM	463	4482	8%	14%	2.2E-04	2.9E-07	2.3E+00	9.3E-02
7/9/2010  2:37:52 PM	472	4545	8%	13%	2.2E-04	2.9E-07	2.3E+00	9.4E-02
7/9/2010  2:39:32 PM	476	4613	4%	7%	2.2E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  2:41:12 PM	483	4659	6%	8%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  2:42:52 PM	485	4712	2%	9%	2.2E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  2:44:31 PM	489	4764	2%	6%	2.2E-04	3.4E-07	2.3E+00	9.3E-02
7/9/2010  2:46:12 PM	496	4828	2%	9%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  2:47:52 PM	504	4882	12%	10%	2.2E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  2:49:32 PM	509	4948	10%	12%	2.2E-04	3.6E-07	2.3E+00	9.3E-02
7/9/2010  2:51:12 PM	521	5008	10%	16%	2.2E-04	2.6E-07	2.3E+00	9.3E-02
7/9/2010  2:52:52 PM	531	5070	6%	14%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  2:54:32 PM	539	5143	4%	10%	2.2E-04	2.6E-07	2.3E+00	9.3E-02
7/9/2010  2:56:12 PM	541	5206	4%	6%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  2:57:53 PM	546	5268	4%	6%	2.2E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  2:59:33 PM	551	5342	6%	7%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  3:01:13 PM	562	5410	10%	13%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  3:02:53 PM	571	5468	8%	13%	2.2E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  3:04:33 PM	583	5532	12%	15%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  3:06:13 PM	592	5596	4%	14%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  3:07:54 PM	595	5664	2%	5%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  3:09:34 PM	599	5744	4%	4%	2.2E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  3:11:14 PM	605	5829	10%	7%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  3:12:54 PM	610	5892	6%	9%	2.1E-04	2.7E-07	2.3E+00	9.3E-02
7/9/2010  3:14:35 PM	623	5960	12%	15%	2.1E-04	2.9E-07	2.3E+00	9.3E-02
7/9/2010  3:16:15 PM	632	6037	10%	12%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  3:17:55 PM	636	6112	4%	8%	2.2E-04	2.8E-07	2.3E+00	9.3E-02
7/9/2010  3:19:35 PM	644	6193	8%	9%	2.2E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  3:21:14 PM	656	6261	12%	15%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  3:22:55 PM	662	6350	6%	6%	2.1E-04	3.4E-07	2.3E+00	9.3E-02
7/9/2010  3:24:35 PM	664	6408	4%	5%	2.1E-04	3.5E-07	2.3E+00	9.2E-02
7/9/2010  3:26:15 PM	672	6488	6%	8%	2.1E-04	2.5E-07	2.3E+00	9.3E-02
7/9/2010  3:27:55 PM	679	6568	2%	9%	2.1E-04	3.2E-07	2.3E+00	9.2E-02
7/9/2010  3:29:36 PM	690	6652	8%	11%	2.1E-04	3.0E-07	2.3E+00	9.2E-02
7/9/2010  3:31:16 PM	698	6715	6%	11%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:32:56 PM	705	6806	4%	8%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:34:36 PM	712	6891	6%	7%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:36:17 PM	723	6966	10%	13%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:37:57 PM	729	7050	6%	7%	2.1E-04	3.0E-07	2.3E+00	9.2E-02
7/9/2010  3:39:37 PM	737	7129	10%	8%	2.1E-04	3.2E-07	2.3E+00	9.2E-02
7/9/2010  3:41:17 PM	750	7210	12%	15%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:42:57 PM	755	7299	6%	6%	2.1E-04	3.4E-07	2.3E+00	9.2E-02
7/9/2010  3:44:38 PM	762	7387	4%	7%	2.1E-04	3.5E-07	2.3E+00	9.2E-02
7/9/2010  3:46:18 PM	771	7463	4%	9%	2.1E-04	2.5E-07	2.3E+00	9.2E-02
7/9/2010  3:47:58 PM	778	7540	4%	7%	2.1E-04	3.2E-07	2.3E+00	9.2E-02
7/9/2010  3:49:39 PM	793	7639	10%	13%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:51:19 PM	804	7729	12%	11%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:52:59 PM	815	7800	10%	15%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:54:39 PM	824	7877	4%	11%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  3:56:19 PM	832	7968	10%	8%	2.1E-04	3.0E-07	2.3E+00	9.2E-02
7/9/2010  3:57:58 PM	841	8052	2%	11%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  3:59:38 PM	850	8119	6%	10%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  4:01:18 PM	858	8178	8%	13%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  4:02:58 PM	861	8251	2%	6%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  4:04:39 PM	865	8315	8%	4%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  4:06:19 PM	872	8378	6%	10%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  4:07:59 PM	879	8460	2%	8%	2.1E-04	2.7E-07	2.3E+00	9.3E-02
7/9/2010  4:09:39 PM	888	8517	4%	11%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  4:11:20 PM	897	8587	8%	10%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  4:13:00 PM	907	8648	6%	13%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  4:14:40 PM	910	8723	4%	5%	2.1E-04	3.3E-07	2.3E+00	9.2E-02
7/9/2010  4:16:20 PM	919	8798	4%	9%	2.1E-04	3.4E-07	2.3E+00	9.2E-02
7/9/2010  4:18:01 PM	926	8863	2%	11%	2.1E-04	2.6E-07	2.3E+00	9.3E-02
7/9/2010  4:19:41 PM	933	8933	12%	7%	2.1E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  4:21:21 PM	937	9012	4%	8%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  4:23:01 PM	943	9076	2%	7%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  4:24:41 PM	951	9156	12%	8%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  4:26:21 PM	963	9233	6%	13%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  4:28:02 PM	970	9307	4%	7%	2.1E-04	3.0E-07	2.3E+00	9.2E-02
7/9/2010  4:29:42 PM	981	9388	14%	11%	2.1E-04	3.0E-07	2.3E+00	9.2E-02
7/9/2010  4:31:22 PM	992	9486	8%	10%	2.1E-04	3.0E-07	2.3E+00	9.2E-02
7/9/2010  4:33:02 PM	1000	9563	4%	9%	2.1E-04	3.0E-07	2.3E+00	9.2E-02
7/9/2010  4:34:42 PM	1008	9637	10%	9%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  4:36:22 PM	1015	9725	4%	7%	2.1E-04	3.4E-07	2.3E+00	9.2E-02
7/9/2010  4:38:02 PM	1023	9801	8%	9%	2.1E-04	2.5E-07	2.3E+00	9.2E-02
7/9/2010  4:39:42 PM	1038	9875	8%	16%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  4:41:22 PM	1041	9941	2%	6%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  4:43:03 PM	1047	10009	2%	6%	2.1E-04	3.1E-07	2.3E+00	9.2E-02
7/9/2010  4:44:43 PM	1051	10066	6%	6%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  4:46:23 PM	1055	10124	6%	7%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  4:48:02 PM	1061	10195	8%	8%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  4:49:43 PM	1072	10286	8%	11%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  4:51:23 PM	1079	10368	6%	7%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  4:53:03 PM	1085	10431	4%	9%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  4:54:43 PM	1095	10520	8%	10%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  4:56:23 PM	1102	10585	10%	10%	2.1E-04	3.4E-07	2.3E+00	9.2E-02
7/9/2010  4:58:03 PM	1111	10656	10%	12%	2.1E-04	3.5E-07	2.3E+00	9.3E-02
7/9/2010  4:59:42 PM	1117	10729	6%	10%	2.1E-04	2.5E-07	2.3E+00	9.3E-02
7/9/2010  5:01:22 PM	1121	10780	4%	6%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  5:03:03 PM	1126	10854	4%	6%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:04:43 PM	1131	10924	4%	6%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:06:23 PM	1133	10994	2%	3%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  5:08:03 PM	1140	11067	6%	7%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  5:09:42 PM	1147	11118	10%	11%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:11:23 PM	1154	11203	4%	9%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  5:13:03 PM	1160	11277	8%	6%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  5:14:43 PM	1168	11355	6%	10%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:16:23 PM	1171	11431	2%	5%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:18:03 PM	1178	11488	4%	7%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:19:42 PM	1182	11549	2%	8%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  5:21:23 PM	1193	11612	8%	11%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  5:23:02 PM	1203	11693	6%	13%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:24:43 PM	1208	11759	4%	7%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  5:26:23 PM	1215	11822	8%	9%	2.1E-04	3.2E-07	2.3E+00	9.3E-02
7/9/2010  5:28:03 PM	1222	11879	10%	11%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:29:43 PM	1232	11950	6%	14%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:31:23 PM	1238	12034	4%	7%	2.1E-04	3.8E-07	2.3E+00	9.3E-02
7/9/2010  5:33:03 PM	1244	12101	2%	7%	2.1E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  5:34:44 PM	1250	12191	8%	6%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  5:36:24 PM	1255	12252	6%	9%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:38:04 PM	1262	12318	6%	10%	2.1E-04	3.0E-07	2.3E+00	9.3E-02
7/9/2010  5:39:43 PM	1272	12387	8%	12%	2.1E-04	3.5E-07	2.3E+00	9.3E-02
7/9/2010  5:41:24 PM	1277	12442	4%	12%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  5:43:04 PM	1290	12506	14%	17%	2.1E-04	2.8E-07	2.3E+00	9.3E-02
7/9/2010  5:44:45 PM	1298	12577	8%	14%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  5:46:25 PM	1302	12636	2%	10%	2.1E-04	2.7E-07	2.3E+00	9.4E-02
7/9/2010  5:48:05 PM	1306	12692	4%	8%	2.1E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  5:49:45 PM	1317	12759	14%	12%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  5:51:25 PM	1323	12828	6%	11%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  5:53:05 PM	1327	12885	4%	7%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  5:54:45 PM	1330	12939	4%	7%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  5:56:25 PM	1334	12999	2%	5%	2.2E-04	3.6E-07	2.3E+00	9.4E-02
7/9/2010  5:58:05 PM	1345	13053	10%	12%	2.1E-04	3.0E-07	2.3E+00	9.4E-02
7/9/2010  5:59:46 PM	1348	13102	4%	12%	2.1E-04	2.7E-07	2.3E+00	9.4E-02
7/9/2010  6:01:26 PM	1350	13154	4%	4%	2.1E-04	2.7E-07	2.3E+00	9.4E-02
7/9/2010  6:03:06 PM	1356	13209	4%	7%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:04:46 PM	1358	13263	2%	5%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:06:26 PM	1362	13322	4%	4%	2.1E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  6:08:07 PM	1368	13374	4%	7%	2.2E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  6:09:47 PM	1371	13422	2%	8%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:11:27 PM	1375	13470	2%	6%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:13:07 PM	1378	13527	2%	7%	2.1E-04	3.0E-07	2.3E+00	9.4E-02
7/9/2010  6:14:46 PM	1382	13579	6%	6%	2.1E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  6:16:26 PM	1387	13641	2%	7%	2.1E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  6:18:07 PM	1393	13700	4%	7%	2.1E-04	3.5E-07	2.3E+00	9.4E-02
7/9/2010  6:19:47 PM	1395	13750	2%	6%	2.1E-04	2.6E-07	2.3E+00	9.4E-02
7/9/2010  6:21:27 PM	1400	13815	6%	5%	2.1E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  6:23:07 PM	1403	13866	4%	7%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:24:47 PM	1407	13918	4%	6%	2.1E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  6:26:27 PM	1409	13969	4%	5%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  6:28:08 PM	1411	14024	2%	3%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  6:29:48 PM	1413	14076	2%	2%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:31:28 PM	1418	14132	2%	7%	2.1E-04	3.0E-07	2.3E+00	9.4E-02
7/9/2010  6:33:08 PM	1424	14182	8%	10%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:34:48 PM	1428	14242	2%	9%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:36:28 PM	1430	14292	2%	5%	2.1E-04	3.2E-07	2.3E+00	9.4E-02
7/9/2010  6:38:08 PM	1435	14360	4%	6%	2.1E-04	3.4E-07	2.3E+00	9.4E-02
7/9/2010  6:39:49 PM	1438	14407	4%	8%	2.1E-04	3.5E-07	2.3E+00	9.4E-02
7/9/2010  6:41:29 PM	1442	14468	2%	5%	2.1E-04	2.5E-07	2.3E+00	9.4E-02
7/9/2010  6:43:09 PM	1446	14519	4%	6%	2.1E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  6:44:49 PM	1454	14580	8%	10%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  6:46:29 PM	1458	14649	4%	7%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  6:48:09 PM	1462	14705	4%	6%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  6:49:50 PM	1468	14769	6%	7%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:51:30 PM	1469	14827	4%	5%	2.1E-04	3.0E-07	2.3E+00	9.4E-02
7/9/2010  6:53:10 PM	1472	14878	2%	4%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:54:50 PM	1474	14930	4%	4%	2.1E-04	3.1E-07	2.3E+00	9.4E-02
7/9/2010  6:56:29 PM	1476	14971	2%	4%	2.1E-04	2.9E-07	2.3E+00	9.4E-02
7/9/2010  6:58:10 PM	1482	15033	8%	8%	2.1E-04	2.6E-07	2.3E+00	9.3E-02
7/9/2010  6:59:50 PM	1484	15095	2%	5%	2.1E-04	3.3E-07	2.3E+00	9.4E-02
7/9/2010  7:01:30 PM	1490	15145	8%	8%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
7/9/2010  7:03:10 PM	1494	15194	6%	10%	2.1E-04	2.9E-07	2.3E+00	9.3E-02
7/9/2010  7:04:51 PM	1499	15236	8%	9%	2.1E-04	3.3E-07	2.3E+00	9.3E-02
7/9/2010  7:06:31 PM	1503	15303	2%	9%	2.1E-04	3.4E-07	2.3E+00	9.3E-02
7/9/2010  7:08:11 PM	1519	15364	10%	16%	2.1E-04	2.5E-07	2.3E+00	9.3E-02
7/9/2010  7:09:51 PM	1526	15436	6%	13%	2.1E-04	3.1E-07	2.3E+00	9.3E-02
